,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,player_id_x,display_team_name,year_x,primary_pos_formatted,fielding_runs_prevented,outs_above_average_x,outs_above_average_infront,outs_above_average_lateral_toward3bline,outs_above_average_lateral_toward1bline,outs_above_average_behind,outs_above_average_rhh,outs_above_average_lhh,age,competitive_runs,bolts,hp_to_1b,sprint_speed,resp_fielder_id,year_y,outs_above_average_y,outs_per_play,rel_league_burst_distance,rel_league_reaction_distance,rel_league_routing_distance,rel_league_bootup_distance,f_bootup_distance,n,n_outs
178,178,178,178,178,178,,,,,,,,,,,,,0.5714285714285714,0.5168195718654435,0.0,0.2990654205607477,0.6352941176470588,,,,,,,,,,,
179,179,179,179,179,179,,,,,,,,,,,,,0.1428571428571428,0.0703363914373088,0.0,0.4392523364485985,0.6352941176470588,,,,,,,,,,,
180,180,180,180,180,180,,,,,,,,,,,,,0.3809523809523809,0.5565749235474007,,0.3738317757009346,0.6352941176470588,,,,,,,,,,,
181,181,181,181,181,181,,,,,,,,,,,,,0.3809523809523809,0.5412844036697247,,0.2897196261682246,0.6352941176470588,,,,,,,,,,,
182,182,182,182,182,182,,,,,,,,,,,,,0.0952380952380951,0.1987767584097859,,0.5887850467289724,0.6352941176470588,,,,,,,,,,,
183,183,183,183,183,183,,,,,,,,,,,,,0.476190476190476,0.2568807339449541,,0.3364485981308416,0.6352941176470588,,,,,,,,,,,
184,184,184,184,184,184,,,,,,,,,,,,,0.476190476190476,0.055045871559633,,0.3457943925233646,0.6352941176470588,,,,,,,,,,,
185,185,185,185,185,185,,,,,,,,,,,,,0.2857142857142858,0.8470948012232417,0.0655737704918032,0.4205607476635515,0.6235294117647059,,,,,,,,,,,
186,186,186,186,186,186,,,,,,,,,,,,,0.6666666666666667,0.0305810397553516,,0.2523364485981312,0.6235294117647059,,,,,,,,,,,
187,187,187,187,187,187,,,,,,,,,,,,,0.1428571428571428,0.5718654434250765,,0.3738317757009346,0.6235294117647059,,,,,,,,,,,
188,188,188,188,188,188,,,,,,,,,,,,,0.5238095238095237,0.3547400611620795,,0.3738317757009346,0.6235294117647059,,,,,,,,,,,
189,189,189,189,189,189,,,,,,,,,,,,,0.2380952380952381,0.0214067278287461,,,0.6235294117647059,,,,,,,,,,,
190,190,190,190,190,190,,,,,,,,,,,,,0.3809523809523809,0.4709480122324159,,0.3831775700934576,0.6235294117647059,,,,,,,,,,,
191,191,191,191,191,191,,,,,,,,,,,,,0.5238095238095237,0.3486238532110092,,0.3177570093457946,0.6235294117647059,,,,,,,,,,,
192,192,192,192,192,192,,,,,,,,,,,,,0.2380952380952381,0.4954128440366973,0.0081967213114754,0.3177570093457946,0.6235294117647059,,,,,,,,,,,
193,193,193,193,193,193,,,,,,,,,,,,,0.2857142857142858,0.018348623853211,,,0.6235294117647059,,,,,,,,,,,
194,194,194,194,194,194,,,,,,,,,,,,,0.2857142857142858,0.0642201834862385,,0.5327102803738315,0.6235294117647059,,,,,,,,,,,
195,195,195,195,195,195,,,,,,,,,,,,,0.0952380952380951,0.6085626911314985,0.0,0.3364485981308416,0.6235294117647059,,,,,,,,,,,
196,196,196,196,196,196,,,,,,,,,,,,,0.2380952380952381,0.3577981651376147,,0.4579439252336446,0.6235294117647059,,,,,,,,,,,
197,197,197,197,197,197,,,,,,,,,,,,,0.6666666666666667,0.3700305810397554,0.0,0.4766355140186924,0.6235294117647059,,,,,,,,,,,
198,198,198,198,198,198,,,,,,,,,,,,,0.6666666666666667,0.5779816513761468,,0.2897196261682246,0.6235294117647059,,,,,,,,,,,
199,199,199,199,199,199,,,,,,,,,,,,,0.1428571428571428,0.3883792048929664,,0.5046728971962615,0.6235294117647059,,,,,,,,,,,
200,200,200,200,200,200,,,,,,,,,,,,,0.0952380952380951,0.073394495412844,,0.4766355140186924,0.611764705882353,,,,,,,,,,,
201,201,201,201,201,201,,,,,,,,,,,,,0.6190476190476191,0.3486238532110092,,0.3738317757009346,0.6235294117647059,,,,,,,,,,,
202,202,202,202,202,202,,,,,,,,,,,,,0.3333333333333332,0.6452599388379205,,0.3925233644859816,0.6235294117647059,,,,,,,,,,,
203,203,203,203,203,203,,,,,,,,,,,,,0.5238095238095237,0.0642201834862385,,0.3271028037383177,0.611764705882353,,,,,,,,,,,
204,204,204,204,204,204,,,,,,,,,,,,,0.6666666666666667,0.1804281345565749,,0.4112149532710285,0.611764705882353,,,,,,,,,,,
205,205,205,205,205,205,,,,,,,,,,,,,0.2380952380952381,0.2446483180428134,,0.3738317757009346,0.611764705882353,,,,,,,,,,,
206,206,206,206,206,206,,,,,,,,,,,,,0.6190476190476191,0.1131498470948012,,0.3644859813084116,0.611764705882353,,,,,,,,,,,
207,207,207,207,207,207,,,,,,,,,,,,,0.2380952380952381,0.2782874617737003,,0.3457943925233646,0.611764705882353,,,,,,,,,,,
208,208,208,208,208,208,,,,,,,,,,,,,0.3809523809523809,0.128440366972477,0.0,0.3831775700934576,0.611764705882353,,,,,,,,,,,
209,209,209,209,209,209,,,,,,,,,,,,,0.0952380952380951,0.1437308868501529,,0.4766355140186924,0.611764705882353,,,,,,,,,,,
210,210,210,210,210,210,,,,,,,,,,,,,0.1428571428571428,0.0122324159021406,,,0.6000000000000001,,,,,,,,,,,
211,211,211,211,211,211,,,,,,,,,,,,,0.4285714285714286,0.0152905198776758,,,0.6000000000000001,,,,,,,,,,,
212,212,212,212,212,212,,,,,,,,,,,,,0.3333333333333332,0.437308868501529,0.0,0.3644859813084116,0.6000000000000001,,,,,,,,,,,
213,213,213,213,213,213,,,,,,,,,,,,,0.3809523809523809,0.0,,,0.6000000000000001,,,,,,,,,,,
214,214,214,214,214,214,,,,,,,,,,,,,0.2857142857142858,0.0,,,0.6000000000000001,,,,,,,,,,,
215,215,215,215,215,215,,,,,,,,,,,,,0.2380952380952381,0.018348623853211,,,0.6000000000000001,,,,,,,,,,,
216,216,216,216,216,216,,,,,,,,,,,,,0.3333333333333332,0.0,,,0.6000000000000001,,,,,,,,,,,
217,217,217,217,217,217,,,,,,,,,,,,,0.2857142857142858,0.0244648318042813,,,0.6000000000000001,,,,,,,,,,,
218,218,218,218,218,218,,,,,,,,,,,,,0.2380952380952381,0.8501529051987767,,0.4018691588785055,0.6000000000000001,,,,,,,,,,,
219,219,219,219,219,219,,,,,,,,,,,,,0.2380952380952381,0.0489296636085627,,,0.6000000000000001,,,,,,,,,,,
220,220,220,220,220,220,,,,,,,,,,,,,0.3809523809523809,0.1314984709480122,,0.2056074766355142,0.6000000000000001,,,,,,,,,,,
221,221,221,221,221,221,,,,,,,,,,,,,0.7619047619047619,0.4403669724770642,,0.3551401869158885,0.6000000000000001,,,,,,,,,,,
222,222,222,222,222,222,,,,,,,,,,,,,0.3809523809523809,0.0581039755351682,,,0.6000000000000001,,,,,,,,,,,
223,223,223,223,223,223,,,,,,,,,,,,,0.3809523809523809,0.0428134556574923,,0.2523364485981312,0.6000000000000001,,,,,,,,,,,
224,224,224,224,224,224,,,,,,,,,,,,,0.3333333333333332,0.1620795107033639,,0.2803738317757016,0.6000000000000001,,,,,,,,,,,
225,225,225,225,225,225,,,,,,,,,,,,,0.5714285714285714,0.6085626911314985,,0.2523364485981312,0.6000000000000001,,,,,,,,,,,
226,226,226,226,226,226,,,,,,,,,,,,,0.2857142857142858,0.5107033639143731,,0.2990654205607477,0.6000000000000001,,,,,,,,,,,
227,227,227,227,227,227,,,,,,,,,,,,,0.5238095238095237,0.5168195718654435,0.0327868852459016,0.3925233644859816,0.6000000000000001,,,,,,,,,,,
228,228,228,228,228,228,,,,,,,,,,,,,0.1904761904761904,0.6972477064220184,,0.2803738317757016,0.6000000000000001,,,,,,,,,,,
229,229,229,229,229,229,,,,,,,,,,,,,0.3809523809523809,0.2354740061162079,,0.5140186915887854,0.6000000000000001,,,,,,,,,,,
230,230,230,230,230,230,,,,,,,,,,,,,0.2380952380952381,0.0642201834862385,,0.5887850467289724,0.5882352941176467,,,,,,,,,,,
231,231,231,231,231,231,,,,,,,,,,,,,0.6190476190476191,0.3241590214067278,,0.4485981308411215,0.5882352941176467,,,,,,,,,,,
232,232,232,232,232,232,,,,,,,,,,,,,0.2857142857142858,0.0428134556574923,,,0.5882352941176467,,,,,,,,,,,
233,233,233,233,233,233,,,,,,,,,,,,,0.3809523809523809,0.2171253822629969,,0.5607476635514024,0.5882352941176467,,,,,,,,,,,
234,234,234,234,234,234,,,,,,,,,,,,,0.3333333333333332,0.6850152905198778,0.0163934426229508,0.4859813084112154,0.5882352941176467,,,,,,,,,,,
235,235,235,235,235,235,,,,,,,,,,,,,0.2857142857142858,0.400611620795107,,0.3364485981308416,0.5882352941176467,,,,,,,,,,,
236,236,236,236,236,236,,,,,,,,,,,,,0.3809523809523809,0.6941896024464832,,0.5140186915887854,0.5882352941176467,,,,,,,,,,,
237,237,237,237,237,237,,,,,,,,,,,,,0.1904761904761904,0.0152905198776758,,,0.5882352941176467,,,,,,,,,,,
238,238,238,238,238,238,,,,,,,,,,,,,0.2380952380952381,0.2721712538226299,,0.4018691588785055,0.5882352941176467,,,,,,,,,,,
239,239,239,239,239,239,,,,,,,,,,,,,0.3333333333333332,0.1009174311926605,0.0,0.3177570093457946,0.5882352941176467,,,,,,,,,,,
240,240,240,240,240,240,,,,,,,,,,,,,0.6666666666666667,0.0825688073394495,,0.5607476635514024,0.5882352941176467,,,,,,,,,,,
241,241,241,241,241,241,,,,,,,,,,,,,0.3809523809523809,0.1559633027522935,0.0,0.4392523364485985,0.5882352941176467,,,,,,,,,,,
242,242,242,242,242,242,,,,,,,,,,,,,0.1904761904761904,0.0581039755351682,0.0,0.4859813084112154,0.5882352941176467,,,,,,,,,,,
243,243,243,243,243,243,,,,,,,,,,,,,0.0952380952380951,0.7553516819571866,,0.5140186915887854,0.5882352941176467,,,,,,,,,,,
244,244,244,244,244,244,,,,,,,,,,,,,0.3809523809523809,0.9174311926605504,,0.3925233644859816,0.5882352941176467,,,,,,,,,,,
245,245,245,245,245,245,,,,,,,,,,,,,0.4285714285714286,0.6269113149847095,,0.4579439252336446,0.5882352941176467,,,,,,,,,,,
246,246,246,246,246,246,,,,,,,,,,,,,0.3809523809523809,0.1896024464831804,0.0,0.3738317757009346,0.5882352941176467,,,,,,,,,,,
247,247,247,247,247,247,,,,,,,,,,,,,0.3809523809523809,0.18348623853211,,0.4766355140186924,0.5882352941176467,,,,,,,,,,,
248,248,248,248,248,248,,,,,,,,,,,,,0.3333333333333332,0.110091743119266,,0.4112149532710285,0.5882352941176467,,,,,,,,,,,
249,249,249,249,249,249,,,,,,,,,,,,,0.4285714285714286,0.2874617737003058,,0.3457943925233646,0.5764705882352943,,,,,,,,,,,
250,250,250,250,250,250,,,,,,,,,,,,,0.2380952380952381,0.8470948012232417,,0.3551401869158885,0.5764705882352943,,,,,,,,,,,
251,251,251,251,251,251,,,,,,,,,,,,,0.3333333333333332,0.6146788990825688,0.0081967213114754,0.4299065420560755,0.5764705882352943,,,,,,,,,,,
252,252,252,252,252,252,,,,,,,,,,,,,0.3333333333333332,0.055045871559633,,,0.5764705882352943,,,,,,,,,,,
253,253,253,253,253,253,,,,,,,,,,,,,0.6666666666666667,0.0305810397553516,,,0.5764705882352943,,,,,,,,,,,
254,254,254,254,254,254,,,,,,,,,,,,,0.4285714285714286,0.1590214067278287,,0.3831775700934576,0.5764705882352943,,,,,,,,,,,
255,255,255,255,255,255,,,,,,,,,,,,,0.5238095238095237,0.6850152905198778,,0.4205607476635515,0.5764705882352943,,,,,,,,,,,
256,256,256,256,256,256,,,,,,,,,,,,,0.2380952380952381,0.073394495412844,,0.5420560747663554,0.5764705882352943,,,,,,,,,,,
257,257,257,257,257,257,,,,,,,,,,,,,0.3333333333333332,0.1865443425076452,,0.4392523364485985,0.5764705882352943,,,,,,,,,,,
258,258,258,258,258,258,,,,,,,,,,,,,0.1904761904761904,0.0825688073394495,,,0.5764705882352943,,,,,,,,,,,
259,259,259,259,259,259,,,,,,,,,,,,,0.1904761904761904,0.5015290519877676,,0.5514018691588793,0.5764705882352943,,,,,,,,,,,
260,260,260,260,260,260,,,,,,,,,,,,,0.1904761904761904,0.073394495412844,,,0.5764705882352943,,,,,,,,,,,
261,261,261,261,261,261,,,,,,,,,,,,,0.0952380952380951,0.1987767584097859,,0.4392523364485985,0.5764705882352943,,,,,,,,,,,
262,262,262,262,262,262,,,,,,,,,,,,,0.1428571428571428,0.018348623853211,,,0.5764705882352943,,,,,,,,,,,
263,263,263,263,263,263,,,,,,,,,,,,,0.6190476190476191,0.4831804281345566,,0.3831775700934576,0.5764705882352943,,,,,,,,,,,
264,264,264,264,264,264,,,,,,,,,,,,,0.476190476190476,0.0214067278287461,,,0.5764705882352943,,,,,,,,,,,
265,265,265,265,265,265,,,,,,,,,,,,,0.5238095238095237,0.3700305810397554,,0.4299065420560755,0.5764705882352943,,,,,,,,,,,
266,266,266,266,266,266,,,,,,,,,,,,,0.2857142857142858,0.0214067278287461,,,0.5764705882352943,,,,,,,,,,,
267,267,267,267,267,267,,,,,,,,,,,,,0.2857142857142858,0.7339449541284404,,0.5887850467289724,0.564705882352941,,,,,,,,,,,
268,268,268,268,268,268,,,,,,,,,,,,,0.5714285714285714,0.073394495412844,,0.4299065420560755,0.564705882352941,,,,,,,,,,,
269,269,269,269,269,269,,,,,,,,,,,,,0.3809523809523809,0.7308868501529052,0.0,0.3738317757009346,0.5764705882352943,,,,,,,,,,,
270,270,270,270,270,270,,,,,,,,,,,,,0.7619047619047619,0.4281345565749235,,0.4392523364485985,0.5764705882352943,,,,,,,,,,,
271,271,271,271,271,271,,,,,,,,,,,,,0.2857142857142858,0.0152905198776758,,,0.564705882352941,,,,,,,,,,,
272,272,272,272,272,272,,,,,,,,,,,,,0.0952380952380951,0.2079510703363914,,0.3738317757009346,0.564705882352941,,,,,,,,,,,
273,273,273,273,273,273,,,,,,,,,,,,,0.6666666666666667,0.1712538226299694,0.0,0.4485981308411215,0.564705882352941,,,,,,,,,,,
274,274,274,274,274,274,,,,,,,,,,,,,0.3333333333333332,0.5076452599388379,0.0,0.4112149532710285,0.564705882352941,,,,,,,,,,,
275,275,275,275,275,275,,,,,,,,,,,,,0.4285714285714286,0.18348623853211,,0.3457943925233646,0.564705882352941,,,,,,,,,,,
276,276,276,276,276,276,,,,,,,,,,,,,0.1428571428571428,0.0703363914373088,,0.4112149532710285,0.564705882352941,,,,,,,,,,,
277,277,277,277,277,277,,,,,,,,,,,,,0.3809523809523809,0.1437308868501529,,0.2990654205607477,0.564705882352941,,,,,,,,,,,
278,278,278,278,278,278,,,,,,,,,,,,,0.1428571428571428,0.0458715596330275,0.0,0.4205607476635515,0.564705882352941,,,,,,,,,,,
279,279,279,279,279,279,,,,,,,,,,,,,0.1904761904761904,0.0152905198776758,,,0.564705882352941,,,,,,,,,,,
280,280,280,280,280,280,,,,,,,,,,,,,0.1904761904761904,0.0061162079510703,,,0.564705882352941,,,,,,,,,,,
281,281,281,281,281,281,,,,,,,,,,,,,0.1904761904761904,0.165137614678899,,0.4859813084112154,0.564705882352941,,,,,,,,,,,
282,282,282,282,282,282,,,,,,,,,,,,,0.6666666666666667,0.8012232415902141,,0.3738317757009346,0.564705882352941,,,,,,,,,,,
283,283,283,283,283,283,,,,,,,,,,,,,0.4285714285714286,0.5076452599388379,,0.5887850467289724,0.564705882352941,,,,,,,,,,,
284,284,284,284,284,284,,,,,,,,,,,,,0.2380952380952381,0.5657492354740061,,0.3084112149532707,0.564705882352941,,,,,,,,,,,
285,285,285,285,285,285,,,,,,,,,,,,,0.4285714285714286,0.2782874617737003,,0.3925233644859816,0.564705882352941,,,,,,,,,,,
286,286,286,286,286,286,,,,,,,,,,,,,0.1428571428571428,0.2507645259938838,,0.4953271028037385,0.5529411764705885,,,,,,,,,,,
287,287,287,287,287,287,,,,,,,,,,,,,0.476190476190476,0.2293577981651376,,0.4953271028037385,0.5529411764705885,,,,,,,,,,,
288,288,288,288,288,288,,,,,,,,,,,,,0.1428571428571428,0.0305810397553516,,,0.5529411764705885,,,,,,,,,,,
289,289,289,289,289,289,,,,,,,,,,,,,0.2380952380952381,0.1987767584097859,,0.5514018691588793,0.5529411764705885,,,,,,,,,,,
290,290,290,290,290,290,,,,,,,,,,,,,0.4285714285714286,0.0458715596330275,,,0.5529411764705885,,,,,,,,,,,
291,291,291,291,291,291,,,,,,,,,,,,,0.1428571428571428,0.4587155963302752,,0.3271028037383177,0.5529411764705885,,,,,,,,,,,
292,292,292,292,292,292,,,,,,,,,,,,,0.476190476190476,0.1681957186544342,,0.3644859813084116,0.5529411764705885,,,,,,,,,,,
293,293,293,293,293,293,,,,,,,,,,,,,0.2380952380952381,0.8715596330275229,0.0081967213114754,0.4112149532710285,0.5529411764705885,,,,,,,,,,,
294,294,294,294,294,294,,,,,,,,,,,,,0.5238095238095237,0.2171253822629969,,0.2429906542056077,0.5529411764705885,,,,,,,,,,,
295,295,295,295,295,295,,,,,,,,,,,,,0.3333333333333332,0.2293577981651376,,0.3551401869158885,0.5529411764705885,,,,,,,,,,,
296,296,296,296,296,296,,,,,,,,,,,,,0.2857142857142858,0.3547400611620795,,0.3831775700934576,0.5411764705882351,,,,,,,,,,,
297,297,297,297,297,297,,,,,,,,,,,,,0.2380952380952381,0.7981651376146789,,0.4859813084112154,0.5411764705882351,,,,,,,,,,,
298,298,298,298,298,298,,,,,,,,,,,,,0.7619047619047619,0.5657492354740061,,0.3738317757009346,0.5411764705882351,,,,,,,,,,,
299,299,299,299,299,299,,,,,,,,,,,,,0.1428571428571428,0.3547400611620795,,0.5514018691588793,0.5411764705882351,,,,,,,,,,,
300,300,300,300,300,300,,,,,,,,,,,,,0.4285714285714286,0.5045871559633027,0.0,0.2803738317757016,0.5411764705882351,,,,,,,,,,,
301,301,301,301,301,301,,,,,,,,,,,,,0.0952380952380951,0.0489296636085627,,,0.5411764705882351,,,,,,,,,,,
302,302,302,302,302,302,,,,,,,,,,,,,0.4285714285714286,0.4097859327217125,0.0,0.4766355140186924,0.5411764705882351,,,,,,,,,,,
303,303,303,303,303,303,,,,,,,,,,,,,0.5238095238095237,0.0856269113149847,,0.5700934579439254,0.5411764705882351,,,,,,,,,,,
304,304,304,304,304,304,,,,,,,,,,,,,0.2857142857142858,0.0061162079510703,0.0163934426229508,,0.5411764705882351,,,,,,,,,,,
305,305,305,305,305,305,,,,,,,,,,,,,0.2380952380952381,0.1498470948012232,,0.3551401869158885,0.5411764705882351,,,,,,,,,,,
306,306,306,306,306,306,,,,,,,,,,,,,0.5238095238095237,0.5382262996941897,,0.3738317757009346,0.5411764705882351,,,,,,,,,,,
307,307,307,307,307,307,,,,,,,,,,,,,0.5714285714285714,0.7064220183486238,,0.4205607476635515,0.5411764705882351,,,,,,,,,,,
308,308,308,308,308,308,,,,,,,,,,,,,0.6190476190476191,0.4923547400611621,,0.3551401869158885,0.5294117647058822,,,,,,,,,,,
309,309,309,309,309,309,,,,,,,,,,,,,0.1904761904761904,0.2293577981651376,,0.5140186915887854,0.5294117647058822,,,,,,,,,,,
310,310,310,310,310,310,,,,,,,,,,,,,0.1904761904761904,0.3394495412844037,,0.4018691588785055,0.5294117647058822,,,,,,,,,,,
311,311,311,311,311,311,,,,,,,,,,,,,0.476190476190476,0.0825688073394495,,,0.5294117647058822,,,,,,,,,,,
312,312,312,312,312,312,,,,,,,,,,,,,0.5714285714285714,0.2721712538226299,,0.4859813084112154,0.5294117647058822,,,,,,,,,,,
313,313,313,313,313,313,,,,,,,,,,,,,0.3809523809523809,0.0030581039755351,,,0.5294117647058822,,,,,,,,,,,
314,314,314,314,314,314,,,,,,,,,,,,,0.3333333333333332,0.3761467889908257,,0.5700934579439254,0.5294117647058822,,,,,,,,,,,
315,315,315,315,315,315,,,,,,,,,,,,,0.4285714285714286,0.0122324159021406,,,0.5294117647058822,,,,,,,,,,,
316,316,316,316,316,316,,,,,,,,,,,,,0.5238095238095237,0.2844036697247706,,0.4112149532710285,0.5294117647058822,,,,,,,,,,,
317,317,317,317,317,317,,,,,,,,,,,,,0.6190476190476191,0.6972477064220184,,0.4953271028037385,0.5294117647058822,,,,,,,,,,,
318,318,318,318,318,318,,,,,,,,,,,,,0.3333333333333332,0.1253822629969418,,0.5233644859813085,0.5294117647058822,,,,,,,,,,,
319,319,319,319,319,319,,,,,,,,,,,,,0.476190476190476,0.4067278287461774,,0.5140186915887854,0.5294117647058822,,,,,,,,,,,
320,320,320,320,320,320,,,,,,,,,,,,,0.5238095238095237,0.6024464831804281,,0.5420560747663554,0.5294117647058822,,,,,,,,,,,
321,321,321,321,321,321,,,,,,,,,,,,,0.0952380952380951,0.0,,,0.5176470588235293,,,,,,,,,,,
322,322,322,322,322,322,,,,,,,,,,,,,0.3333333333333332,0.0397553516819571,,,0.5176470588235293,,,,,,,,,,,
323,323,323,323,323,323,,,,,,,,,,,,,0.5238095238095237,0.327217125382263,,0.4579439252336446,0.5176470588235293,,,,,,,,,,,
324,324,324,324,324,324,,,,,,,,,,,,,0.0476190476190476,0.1406727828746177,0.0,0.5981308411214954,0.5176470588235293,,,,,,,,,,,
325,325,325,325,325,325,,,,,,,,,,,,,0.2380952380952381,0.0061162079510703,,,0.5176470588235293,,,,,,,,,,,
326,326,326,326,326,326,,,,,,,,,,,,,0.476190476190476,0.1070336391437308,,0.5700934579439254,0.5176470588235293,,,,,,,,,,,
327,327,327,327,327,327,,,,,,,,,,,,,0.2380952380952381,0.4831804281345566,,0.6542056074766354,0.5176470588235293,,,,,,,,,,,
328,328,328,328,328,328,,,,,,,,,,,,,0.1428571428571428,0.2844036697247706,,0.6355140186915893,0.5176470588235293,,,,,,,,,,,
329,329,329,329,329,329,,,,,,,,,,,,,0.2857142857142858,0.382262996941896,,0.3925233644859816,0.5176470588235293,,,,,,,,,,,
330,330,330,330,330,330,,,,,,,,,,,,,0.3809523809523809,0.3211009174311927,,0.4672897196261685,0.5176470588235293,,,,,,,,,,,
331,331,331,331,331,331,,,,,,,,,,,,,0.6666666666666667,0.1406727828746177,,0.5327102803738315,0.5176470588235293,,,,,,,,,,,
332,332,332,332,332,332,,,,,,,,,,,,,0.1428571428571428,0.2691131498470948,,0.5140186915887854,0.5176470588235293,,,,,,,,,,,
333,333,333,333,333,333,,,,,,,,,,,,,0.2380952380952381,0.437308868501529,0.0,0.4579439252336446,0.5176470588235293,,,,,,,,,,,
334,334,334,334,334,334,,,,,,,,,,,,,0.2857142857142858,0.3058103975535168,,0.5981308411214954,0.5176470588235293,,,,,,,,,,,
335,335,335,335,335,335,,,,,,,,,,,,,0.3809523809523809,0.5535168195718655,,0.3738317757009346,0.5176470588235293,,,,,,,,,,,
336,336,336,336,336,336,,,,,,,,,,,,,0.3333333333333332,0.3792048929663609,,0.3831775700934576,0.5176470588235293,,,,,,,,,,,
337,337,337,337,337,337,,,,,,,,,,,,,0.2380952380952381,0.45565749235474,,0.4485981308411215,0.5176470588235293,,,,,,,,,,,
338,338,338,338,338,338,,,,,,,,,,,,,0.3333333333333332,0.3394495412844037,0.0,0.4579439252336446,0.5176470588235293,,,,,,,,,,,
339,339,339,339,339,339,,,,,,,,,,,,,0.2857142857142858,0.2110091743119266,,0.4299065420560755,0.5176470588235293,,,,,,,,,,,
340,340,340,340,340,340,,,,,,,,,,,,,0.5238095238095237,0.0489296636085627,,,0.5176470588235293,,,,,,,,,,,
341,341,341,341,341,341,,,,,,,,,,,,,0.476190476190476,0.0978593272171253,,0.3738317757009346,0.5058823529411764,,,,,,,,,,,
342,342,342,342,342,342,,,,,,,,,,,,,0.1904761904761904,0.036697247706422,,,0.5058823529411764,,,,,,,,,,,
343,343,343,343,343,343,,,,,,,,,,,,,0.5238095238095237,0.7737003058103976,0.0,0.5046728971962615,0.5058823529411764,,,,,,,,,,,
344,344,344,344,344,344,,,,,,,,,,,,,0.2380952380952381,0.0,,,0.5176470588235293,,,,,,,,,,,
345,345,345,345,345,345,,,,,,,,,,,,,0.3333333333333332,0.3333333333333333,,0.5514018691588793,0.5058823529411764,,,,,,,,,,,
346,346,346,346,346,346,,,,,,,,,,,,,0.6666666666666667,0.1743119266055045,,0.5514018691588793,0.5058823529411764,,,,,,,,,,,
347,347,347,347,347,347,,,,,,,,,,,,,0.0952380952380951,0.418960244648318,,0.6728971962616823,0.5058823529411764,,,,,,,,,,,
348,348,348,348,348,348,,,,,,,,,,,,,0.3809523809523809,0.5168195718654435,0.0,0.5514018691588793,0.5058823529411764,,,,,,,,,,,
349,349,349,349,349,349,,,,,,,,,,,,,0.1904761904761904,0.0305810397553516,,0.4859813084112154,0.5058823529411764,,,,,,,,,,,
350,350,350,350,350,350,,,,,,,,,,,,,0.6190476190476191,0.1131498470948012,,0.5327102803738315,0.5058823529411764,,,,,,,,,,,
351,351,351,351,351,351,,,,,,,,,,,,,0.5714285714285714,0.5321100917431193,,0.4859813084112154,0.5058823529411764,,,,,,,,,,,
352,352,352,352,352,352,,,,,,,,,,,,,0.0952380952380951,0.1345565749235474,,0.4299065420560755,0.5058823529411764,,,,,,,,,,,
353,353,353,353,353,353,,,,,,,,,,,,,0.6190476190476191,0.5535168195718655,,0.1121495327102803,0.5058823529411764,,,,,,,,,,,
354,354,354,354,354,354,,,,,,,,,,,,,0.3333333333333332,0.1926605504587155,,0.5140186915887854,0.5058823529411764,,,,,,,,,,,
355,355,355,355,355,355,,,,,,,,,,,,,0.1904761904761904,0.345565749235474,,0.4766355140186924,0.4941176470588235,,,,,,,,,,,
356,356,356,356,356,356,,,,,,,,,,,,,0.5714285714285714,0.1345565749235474,,0.5887850467289724,0.4941176470588235,,,,,,,,,,,
357,357,357,357,357,357,,,,,,,,,,,,,0.0952380952380951,0.1223241590214067,,0.6355140186915893,0.4941176470588235,,,,,,,,,,,
358,358,358,358,358,358,,,,,,,,,,,,,0.1904761904761904,0.2079510703363914,,0.6261682242990663,0.4941176470588235,,,,,,,,,,,
359,359,359,359,359,359,,,,,,,,,,,,,0.4285714285714286,0.746177370030581,,0.4953271028037385,0.4941176470588235,,,,,,,,,,,
360,360,360,360,360,360,,,,,,,,,,,,,0.3809523809523809,0.6941896024464832,,0.4018691588785055,0.4941176470588235,,,,,,,,,,,
361,361,361,361,361,361,,,,,,,,,,,,,0.0476190476190476,0.0305810397553516,,,0.4941176470588235,,,,,,,,,,,
362,362,362,362,362,362,,,,,,,,,,,,,0.3333333333333332,0.2507645259938838,,0.3831775700934576,0.4941176470588235,,,,,,,,,,,
363,363,363,363,363,363,,,,,,,,,,,,,0.2857142857142858,0.2752293577981651,,0.6261682242990663,0.4941176470588235,,,,,,,,,,,
364,364,364,364,364,364,,,,,,,,,,,,,0.3333333333333332,0.0672782874617737,,0.6355140186915893,0.4941176470588235,,,,,,,,,,,
365,365,365,365,365,365,,,,,,,,,,,,,0.4285714285714286,0.4495412844036697,,0.5887850467289724,0.4941176470588235,,,,,,,,,,,
366,366,366,366,366,366,,,,,,,,,,,,,0.3809523809523809,0.2293577981651376,,0.5607476635514024,0.4941176470588235,,,,,,,,,,,
367,367,367,367,367,367,,,,,,,,,,,,,0.3333333333333332,0.4831804281345566,,0.5794392523364484,0.4823529411764706,,,,,,,,,,,
368,368,368,368,368,368,,,,,,,,,,,,,0.3333333333333332,0.0275229357798165,,,0.4941176470588235,,,,,,,,,,,
369,369,369,369,369,369,,,,,,,,,,,,,0.1428571428571428,0.0214067278287461,0.0,,0.4823529411764706,,,,,,,,,,,
370,370,370,370,370,370,,,,,,,,,,,,,0.1904761904761904,0.0244648318042813,,,0.4823529411764706,,,,,,,,,,,
371,371,371,371,371,371,,,,,,,,,,,,,0.5714285714285714,0.8562691131498471,0.0,0.5140186915887854,0.4823529411764706,,,,,,,,,,,
